 INFO  | 2017-10-30 CET 12:35:24 | Evaluating system, bash shell and script execution
 INFO  | 2017-10-30 CET 13:06:41 |   Processing complete for partition: partition_504_chr3_17712.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:06:42 |   Processing complete for partition: partition_505_chr3_17735.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:06:45 |   Processing complete for partition: partition_506_chr3_17769.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:06:47 |   Processing complete for partition: partition_507_chr3_17781.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:06:51 |   Processing complete for partition: partition_508_chr3_17792.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:06:54 |   Processing complete for partition: partition_509_chr3_17802.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:06:57 |   Processing complete for partition: partition_510_chr3_17806.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:07:01 |   Processing complete for partition: partition_511_chr3_17832.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:07:06 |   Processing complete for partition: partition_512_chr3_17851.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:07:10 |   Processing complete for partition: partition_513_chr3_17860.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:07:14 |   Processing complete for partition: partition_514_chr3_17883.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:07:15 |   Processing complete for partition: partition_515_chr3_17885.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:07:17 |   Processing complete for partition: partition_516_chr3_17991.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:07:19 |   Processing complete for partition: partition_517_chr3_18148.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:07:23 |   Processing complete for partition: partition_518_chr3_18256.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:07:28 |   Processing complete for partition: partition_519_chr3_18306.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:07:29 |   Processing complete for partition: partition_520_chr3_18421.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:07:32 |   Processing complete for partition: partition_521_chr3_18703.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:07:35 |   Processing complete for partition: partition_522_chr3_19948.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:07:36 |   Processing complete for partition: partition_523_chr3_19987.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:07:39 |   Processing complete for partition: partition_524_chr3_19997.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:07:41 |   Processing complete for partition: partition_525_chr3_21577.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:07:44 |   Processing complete for partition: partition_526_chr3_21776.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:07:47 |   Processing complete for partition: partition_527_chr3_21951.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:07:49 |   Processing complete for partition: partition_528_chr3_21994.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:07:51 |   Processing complete for partition: partition_529_chr3_21999.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:07:54 |   Processing complete for partition: partition_530_chr3_23229.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:07:58 |   Processing complete for partition: partition_531_chr3_23724.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:07:59 |   Processing complete for partition: partition_532_chr3_24775.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:08:01 |   Processing complete for partition: partition_533_chr3_24787.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:03 |   Processing complete for partition: partition_534_chr3_24903.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:06 |   Processing complete for partition: partition_535_chr3_24963.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:08:07 |   Processing complete for partition: partition_536_chr3_25095.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:08:09 |   Processing complete for partition: partition_537_chr3_25156.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:11 |   Processing complete for partition: partition_538_chr3_2614.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:14 |   Processing complete for partition: partition_539_chr3_2720.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:08:16 |   Processing complete for partition: partition_540_chr3_2724.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:20 |   Processing complete for partition: partition_541_chr3_2726.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:08:22 |   Processing complete for partition: partition_542_chr3_2733.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:24 |   Processing complete for partition: partition_543_chr3_2735.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:27 |   Processing complete for partition: partition_544_chr3_2737.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:08:30 |   Processing complete for partition: partition_545_chr3_2740.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:08:34 |   Processing complete for partition: partition_546_chr3_3016.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:08:36 |   Processing complete for partition: partition_547_chr3_3067.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:39 |   Processing complete for partition: partition_548_chr3_3073.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:08:40 |   Processing complete for partition: partition_549_chr3_3107.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:08:43 |   Processing complete for partition: partition_550_chr3_3116.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:08:48 |   Processing complete for partition: partition_551_chr3_3177.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:08:50 |   Processing complete for partition: partition_552_chr3_3180.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:52 |   Processing complete for partition: partition_553_chr3_338.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:54 |   Processing complete for partition: partition_554_chr3_360.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:56 |   Processing complete for partition: partition_555_chr3_362.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:08:57 |   Processing complete for partition: partition_556_chr3_371.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:09:01 |   Processing complete for partition: partition_557_chr3_3828.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:09:04 |   Processing complete for partition: partition_558_chr3_451.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:09:07 |   Processing complete for partition: partition_559_chr3_457.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:09:09 |   Processing complete for partition: partition_560_chr3_491.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:11 |   Processing complete for partition: partition_561_chr3_509.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:12 |   Processing complete for partition: partition_562_chr3_520.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:09:15 |   Processing complete for partition: partition_563_chr3_5441.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:09:17 |   Processing complete for partition: partition_564_chr3_5450.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:20 |   Processing complete for partition: partition_565_chr3_5470.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:09:22 |   Processing complete for partition: partition_566_chr3_5476.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:24 |   Processing complete for partition: partition_567_chr3_5478.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:26 |   Processing complete for partition: partition_568_chr3_5494.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:28 |   Processing complete for partition: partition_569_chr3_5520.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:29 |   Processing complete for partition: partition_570_chr3_5522.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:09:33 |   Processing complete for partition: partition_571_chr3_5529.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:09:35 |   Processing complete for partition: partition_572_chr3_5533.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:38 |   Processing complete for partition: partition_573_chr3_5552.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:09:40 |   Processing complete for partition: partition_574_chr3_5559.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:41 |   Processing complete for partition: partition_575_chr3_5573.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:09:45 |   Processing complete for partition: partition_576_chr3_5577.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:09:46 |   Processing complete for partition: partition_577_chr3_5587.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:09:48 |   Processing complete for partition: partition_578_chr3_5601.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:53 |   Processing complete for partition: partition_579_chr3_5644.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:09:55 |   Processing complete for partition: partition_580_chr3_5675.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:09:58 |   Processing complete for partition: partition_581_chr3_5687.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:09:59 |   Processing complete for partition: partition_582_chr3_5748.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:10:01 |   Processing complete for partition: partition_583_chr3_576.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:10:02 |   Processing complete for partition: partition_584_chr3_5766.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:10:05 |   Processing complete for partition: partition_585_chr3_5767.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:10:08 |   Processing complete for partition: partition_586_chr3_5815.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:10:09 |   Processing complete for partition: partition_587_chr3_5819.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:10:11 |   Processing complete for partition: partition_588_chr3_5834.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:10:13 |   Processing complete for partition: partition_589_chr3_5848.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:10:16 |   Processing complete for partition: partition_590_chr3_5854.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:10:17 |   Processing complete for partition: partition_591_chr3_5857.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:10:32 |   Processing complete for partition: partition_592_chr3_5877.phy; Execution time: 0.250 minutes
 INFO  | 2017-10-30 CET 13:10:34 |   Processing complete for partition: partition_593_chr3_5893.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:10:39 |   Processing complete for partition: partition_594_chr3_5918.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:10:41 |   Processing complete for partition: partition_595_chr3_5924.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:10:44 |   Processing complete for partition: partition_596_chr3_6115.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:10:46 |   Processing complete for partition: partition_597_chr3_6119.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:10:48 |   Processing complete for partition: partition_598_chr3_6124.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:12 |   Processing complete for partition: partition_599_chr3_6129.phy; Execution time: 0.400 minutes
 INFO  | 2017-10-30 CET 13:11:14 |   Processing complete for partition: partition_600_chr3_6203.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:16 |   Processing complete for partition: partition_601_chr3_6220.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:19 |   Processing complete for partition: partition_602_chr3_6231.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:11:21 |   Processing complete for partition: partition_603_chr3_6248.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:23 |   Processing complete for partition: partition_604_chr3_6253.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:27 |   Processing complete for partition: partition_605_chr3_6277.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:11:35 |   Processing complete for partition: partition_606_chr3_7131.phy; Execution time: 0.133 minutes
 INFO  | 2017-10-30 CET 13:11:36 |   Processing complete for partition: partition_607_chr3_7243.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:11:38 |   Processing complete for partition: partition_608_chr3_7244.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:42 |   Processing complete for partition: partition_609_chr3_7251.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:11:45 |   Processing complete for partition: partition_610_chr3_7263.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:11:47 |   Processing complete for partition: partition_611_chr3_7296.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:49 |   Processing complete for partition: partition_612_chr3_7394.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:52 |   Processing complete for partition: partition_613_chr3_764.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:11:54 |   Processing complete for partition: partition_614_chr3_9687.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:11:56 |   Processing complete for partition: partition_615_chr3_9700.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:01 |   Processing complete for partition: partition_616_chr3_9717.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:12:03 |   Processing complete for partition: partition_617_chr3_9719.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:12:04 |   Processing complete for partition: partition_618_chr3_9732.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:12:06 |   Processing complete for partition: partition_619_chr3_9734.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:09 |   Processing complete for partition: partition_620_chr3_9747.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:12:11 |   Processing complete for partition: partition_621_chr3_9749.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:14 |   Processing complete for partition: partition_622_chr3_9755.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:12:19 |   Processing complete for partition: partition_623_chr4_10045.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:12:23 |   Processing complete for partition: partition_624_chr4_10251.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:12:27 |   Processing complete for partition: partition_625_chr4_10540.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:12:27 |   Processing complete for partition: partition_626_chr4_10574.phy; Execution time: 0.000 minutes
 INFO  | 2017-10-30 CET 13:12:30 |   Processing complete for partition: partition_627_chr4_11110.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:12:32 |   Processing complete for partition: partition_628_chr4_11155.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:33 |   Processing complete for partition: partition_629_chr4_11164.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:12:35 |   Processing complete for partition: partition_630_chr4_11166.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:36 |   Processing complete for partition: partition_631_chr4_13277.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:12:38 |   Processing complete for partition: partition_632_chr4_13330.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:41 |   Processing complete for partition: partition_633_chr4_13362.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:12:43 |   Processing complete for partition: partition_634_chr4_13410.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:45 |   Processing complete for partition: partition_635_chr4_13431.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:12:48 |   Processing complete for partition: partition_636_chr4_14147.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:12:49 |   Processing complete for partition: partition_637_chr4_1464.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:12:53 |   Processing complete for partition: partition_638_chr4_15363.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:12:56 |   Processing complete for partition: partition_639_chr4_15987.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:12:59 |   Processing complete for partition: partition_640_chr4_17221.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:13:00 |   Processing complete for partition: partition_641_chr4_17640.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:13:04 |   Processing complete for partition: partition_642_chr4_17860.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:13:05 |   Processing complete for partition: partition_643_chr4_18946.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:13:07 |   Processing complete for partition: partition_644_chr4_19912.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:08 |   Processing complete for partition: partition_645_chr4_2423.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:13:09 |   Processing complete for partition: partition_646_chr4_2456.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:13:11 |   Processing complete for partition: partition_647_chr4_4009.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:14 |   Processing complete for partition: partition_648_chr4_4979.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:13:16 |   Processing complete for partition: partition_649_chr4_5420.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:21 |   Processing complete for partition: partition_650_chr4_6508.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:13:23 |   Processing complete for partition: partition_651_chr4_6701.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:24 |   Processing complete for partition: partition_652_chr4_6739.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:13:26 |   Processing complete for partition: partition_653_chr4_6778.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:28 |   Processing complete for partition: partition_654_chr4_7006.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:30 |   Processing complete for partition: partition_655_chr4_7028.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:33 |   Processing complete for partition: partition_656_chr4_7064.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:13:36 |   Processing complete for partition: partition_657_chr4_7199.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:13:38 |   Processing complete for partition: partition_658_chr4_7243.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:39 |   Processing complete for partition: partition_659_chr4_7251.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:13:42 |   Processing complete for partition: partition_660_chr4_7258.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:13:45 |   Processing complete for partition: partition_661_chr4_7278.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:13:47 |   Processing complete for partition: partition_662_chr4_7281.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:50 |   Processing complete for partition: partition_663_chr4_7282.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:13:52 |   Processing complete for partition: partition_664_chr4_7513.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:54 |   Processing complete for partition: partition_665_chr4_7551.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:13:55 |   Processing complete for partition: partition_666_chr4_7557.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:13:58 |   Processing complete for partition: partition_667_chr4_7559.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:01 |   Processing complete for partition: partition_668_chr4_7565.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:04 |   Processing complete for partition: partition_669_chr4_8796.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:09 |   Processing complete for partition: partition_670_chr4_8888.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:14:11 |   Processing complete for partition: partition_671_chr4_8915.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:14:13 |   Processing complete for partition: partition_672_chr4_894.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:14:16 |   Processing complete for partition: partition_673_chr4_9240.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:17 |   Processing complete for partition: partition_674_chr4_9320.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:14:21 |   Processing complete for partition: partition_675_chr4_9636.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:14:23 |   Processing complete for partition: partition_676_chr4_9731.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:14:27 |   Processing complete for partition: partition_677_chr4_9746.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:14:29 |   Processing complete for partition: partition_678_chr4_9749.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:14:32 |   Processing complete for partition: partition_679_chr5_10047.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:34 |   Processing complete for partition: partition_680_chr5_10051.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:14:37 |   Processing complete for partition: partition_681_chr5_10052.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:40 |   Processing complete for partition: partition_682_chr5_10096.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:42 |   Processing complete for partition: partition_683_chr5_10120.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:14:46 |   Processing complete for partition: partition_684_chr5_10135.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:14:49 |   Processing complete for partition: partition_685_chr5_10164.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:14:51 |   Processing complete for partition: partition_686_chr5_10173.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:14:56 |   Processing complete for partition: partition_687_chr5_10174.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:15:00 |   Processing complete for partition: partition_688_chr5_10180.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:15:01 |   Processing complete for partition: partition_689_chr5_10184.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:15:03 |   Processing complete for partition: partition_690_chr5_10191.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:06 |   Processing complete for partition: partition_691_chr5_10201.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:07 |   Processing complete for partition: partition_692_chr5_10216.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:15:12 |   Processing complete for partition: partition_693_chr5_10239.phy; Execution time: 0.083 minutes
 INFO  | 2017-10-30 CET 13:15:15 |   Processing complete for partition: partition_694_chr5_10251.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:18 |   Processing complete for partition: partition_695_chr5_10252.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:20 |   Processing complete for partition: partition_696_chr5_10254.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:23 |   Processing complete for partition: partition_697_chr5_10260.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:25 |   Processing complete for partition: partition_698_chr5_10327.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:27 |   Processing complete for partition: partition_699_chr5_10353.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:29 |   Processing complete for partition: partition_700_chr5_10384.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:32 |   Processing complete for partition: partition_701_chr5_10413.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:33 |   Processing complete for partition: partition_702_chr5_1055.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:15:35 |   Processing complete for partition: partition_703_chr5_10587.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:38 |   Processing complete for partition: partition_704_chr5_10633.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:39 |   Processing complete for partition: partition_705_chr5_10794.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:15:41 |   Processing complete for partition: partition_706_chr5_10797.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:43 |   Processing complete for partition: partition_707_chr5_10816.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:15:46 |   Processing complete for partition: partition_708_chr5_10841.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:47 |   Processing complete for partition: partition_709_chr5_10846.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:15:51 |   Processing complete for partition: partition_710_chr5_10854.phy; Execution time: 0.067 minutes
 INFO  | 2017-10-30 CET 13:15:52 |   Processing complete for partition: partition_711_chr5_10904.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:15:55 |   Processing complete for partition: partition_712_chr5_10906.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:15:58 |   Processing complete for partition: partition_713_chr5_10912.phy; Execution time: 0.050 minutes
 INFO  | 2017-10-30 CET 13:16:04 |   Processing complete for partition: partition_714_chr5_10985.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:16:06 |   Processing complete for partition: partition_715_chr5_11146.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:08 |   Processing complete for partition: partition_716_chr5_11156.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:09 |   Processing complete for partition: partition_717_chr5_11165.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:16:11 |   Processing complete for partition: partition_718_chr5_11167.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:18 |   Processing complete for partition: partition_719_chr5_11168.phy; Execution time: 0.117 minutes
 INFO  | 2017-10-30 CET 13:16:20 |   Processing complete for partition: partition_720_chr5_11169.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:23 |   Processing complete for partition: partition_721_chr5_11206.phy; Execution time: 0.033 minutes
 INFO  | 2017-10-30 CET 13:16:24 |   Processing complete for partition: partition_722_chr5_11214.phy; Execution time: 0.017 minutes
 INFO  | 2017-10-30 CET 13:16:30 |   Processing complete for partition: partition_723_chr5_11219.phy; Execution time: 0.100 minutes
 INFO  | 2017-10-30 CET 13:16:31 |   Processing complete for partition: partition_724_chr5_11231.phy; Execution time: 0.017 minutes
